CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender,R_Score,F_Score,M_Score,RFM_Score,RFMSegment
50225,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,146.49,3,0,3,Male,4,1,2,7,At Risk
50226,0,15.0,Mature (13-24m),STANDARD RISK,0.0,1.0,126.96,3,1,2,Male,5,1,1,7,At Risk
50227,0,5.0,Growing (4-6m),STANDARD RISK,7.0,1.0,123.7,4,0,1,Female,2,1,1,4,Lost Customers
50228,0,21.0,Mature (13-24m),STANDARD RISK,3.0,1.0,225.04,3,0,3,Female,4,1,5,10,Potential Loyalists
50229,0,10.0,Established (7-12m),STANDARD RISK,7.0,6.0,159.74,5,1,1,Male,2,5,3,10,Potential Loyalists
50230,0,3.0,New (0-3m),STANDARD RISK,2.0,2.0,147.36,3,1,3,Female,4,2,2,8,At Risk
50231,0,0.0,New (0-3m),STANDARD RISK,7.0,7.0,152.96,3,0,3,Male,2,5,2,9,At Risk
50232,0,15.0,Mature (13-24m),STANDARD RISK,0.0,1.0,167.81,2,0,1,Male,5,1,3,9,At Risk
50233,1,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,121.74,4,1,3,Female,4,1,1,6,Lost Customers
50234,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,166.53,2,0,3,Female,5,1,3,9,At Risk
50235,0,9.0,Established (7-12m),STANDARD RISK,12.0,1.0,196.99,2,0,3,Male,1,1,4,6,Lost Customers
50236,0,30.0,Loyal (25m+),STANDARD RISK,2.0,1.0,167.55,3,0,1,Male,4,1,3,8,At Risk
50237,0,9.0,Established (7-12m),STANDARD RISK,7.0,1.0,122.13,3,1,1,Female,2,1,1,4,Lost Customers
50238,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,126.1,2,0,3,Male,4,2,1,7,At Risk
50239,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,128.51,3,1,3,Female,5,1,1,7,At Risk
50240,0,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,134.52,5,0,1,Female,4,1,1,6,Lost Customers
50241,0,19.0,Mature (13-24m),STANDARD RISK,0.0,1.0,152.58,3,0,1,Female,5,1,2,8,At Risk
50242,1,4.0,Growing (4-6m),STANDARD RISK,7.0,7.0,193.55,4,0,3,Male,2,5,4,11,Potential Loyalists
50243,0,23.0,Mature (13-24m),STANDARD RISK,3.0,1.0,204.96,2,0,1,Male,4,1,4,9,At Risk
50244,1,3.0,New (0-3m),STANDARD RISK,0.0,1.0,163.8,3,1,3,Male,5,1,3,9,At Risk
50245,0,4.0,Growing (4-6m),STANDARD RISK,2.0,2.0,126.57,4,1,1,Male,4,2,1,7,At Risk
50246,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,127.16,4,0,3,Female,5,1,1,7,At Risk
50247,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.01,2,0,1,Male,4,1,1,6,Lost Customers
50248,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,165.4,4,0,1,Male,5,1,3,9,At Risk
50249,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,138.16,4,0,1,Male,3,1,1,5,Lost Customers
50250,0,1.0,New (0-3m),STANDARD RISK,7.0,1.0,152.53,2,0,3,Male,2,1,2,5,Lost Customers
50251,0,22.0,Mature (13-24m),STANDARD RISK,0.0,1.0,145.0,3,0,1,Male,5,1,2,8,At Risk
50252,0,24.0,Mature (13-24m),STANDARD RISK,7.0,1.0,149.36,2,0,3,Female,2,1,2,5,Lost Customers
50253,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,125.43,3,0,1,Female,4,2,1,7,At Risk
50254,1,0.0,New (0-3m),CRITICAL RISK,4.0,1.0,153.04,2,1,3,Male,3,1,2,6,Lost Customers
50255,0,28.0,Loyal (25m+),STANDARD RISK,2.0,1.0,266.59,2,1,1,Female,4,1,5,10,Potential Loyalists
50256,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,142.6,3,1,3,Female,4,1,2,7,At Risk
50257,0,3.0,New (0-3m),STANDARD RISK,0.0,1.0,124.76,4,0,3,Male,5,1,1,7,At Risk
50258,1,0.0,New (0-3m),STANDARD RISK,4.0,1.0,131.02,5,0,1,Male,3,1,1,5,Lost Customers
50259,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.44,4,0,1,Female,4,1,1,6,Lost Customers
50260,0,9.0,Established (7-12m),STANDARD RISK,0.0,9.0,175.96,3,0,3,Male,5,5,4,14,Loyal Customers
50261,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,122.85,2,1,1,Male,5,1,1,7,At Risk
50262,0,10.0,Established (7-12m),STANDARD RISK,17.0,12.0,130.34,5,0,1,Female,1,5,1,7,At Risk
50263,0,13.0,Mature (13-24m),LOW RISK,3.0,1.0,157.15,4,0,3,Female,4,1,3,8,At Risk
50264,0,15.0,Mature (13-24m),LOW RISK,2.0,1.0,125.76,5,0,1,Female,4,1,1,6,Lost Customers
50265,0,10.0,Established (7-12m),STANDARD RISK,1.0,1.0,141.97,4,1,1,Male,5,1,2,8,At Risk
50266,0,16.0,Mature (13-24m),LOW RISK,9.0,2.0,243.36,4,0,1,Male,1,2,5,8,At Risk
50267,0,13.0,Mature (13-24m),STANDARD RISK,0.0,1.0,134.48,3,0,1,Female,5,1,1,7,At Risk
50268,0,27.0,Loyal (25m+),LOW RISK,2.0,1.0,294.06,5,0,1,Male,4,1,5,10,Potential Loyalists
50269,0,7.0,Established (7-12m),STANDARD RISK,2.0,1.0,165.38,3,0,3,Female,4,1,3,8,At Risk
50270,0,4.0,Growing (4-6m),STANDARD RISK,12.0,3.0,143.06,5,0,1,Female,1,4,2,7,At Risk
50271,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.58,2,0,1,Male,4,1,1,6,Lost Customers
50272,0,16.0,Mature (13-24m),STANDARD RISK,2.0,1.0,145.22,3,1,1,Female,4,1,2,7,At Risk
50273,0,0.0,New (0-3m),CRITICAL RISK,3.0,1.0,144.87,2,1,3,Female,4,1,2,7,At Risk
50274,0,10.0,Established (7-12m),STANDARD RISK,7.0,10.0,144.49,3,1,1,Female,2,5,2,9,At Risk
50275,0,9.0,Established (7-12m),STANDARD RISK,2.0,3.0,122.18,5,0,1,Male,4,4,1,9,At Risk
50276,0,12.0,Established (7-12m),STANDARD RISK,6.0,1.0,291.97,3,1,1,Male,2,1,5,8,At Risk
50277,0,29.0,Loyal (25m+),LOW RISK,7.0,2.0,232.12,5,0,3,Female,2,2,5,9,At Risk
50278,0,3.0,New (0-3m),STANDARD RISK,4.0,4.0,165.77,3,0,3,Female,3,4,3,10,Potential Loyalists
50279,0,14.0,Mature (13-24m),LOW RISK,7.0,1.0,183.92,5,0,3,Male,2,1,4,7,At Risk
50280,0,1.0,New (0-3m),STANDARD RISK,8.0,1.0,145.58,5,0,1,Male,2,1,2,5,Lost Customers
50281,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,140.31,5,0,1,Male,4,1,1,6,Lost Customers
50282,0,25.0,Loyal (25m+),STANDARD RISK,4.0,1.0,179.69,3,1,1,Male,3,1,4,8,At Risk
50283,0,18.0,Mature (13-24m),STANDARD RISK,2.0,1.0,126.54,2,0,1,Male,4,1,1,6,Lost Customers
50284,0,25.0,Loyal (25m+),STANDARD RISK,4.0,1.0,265.55,2,0,1,Female,3,1,5,9,At Risk
50285,0,15.0,Mature (13-24m),STANDARD RISK,2.0,1.0,145.56,3,0,1,Female,4,1,2,7,At Risk
50286,0,3.0,New (0-3m),STANDARD RISK,2.0,1.0,160.91,2,0,1,Female,4,1,3,8,At Risk
50287,0,30.0,Loyal (25m+),LOW RISK,10.0,11.0,295.66,5,0,1,Female,1,5,5,11,Potential Loyalists
50288,0,19.0,Mature (13-24m),STANDARD RISK,8.0,1.0,148.1,3,0,1,Female,2,1,2,5,Lost Customers
50289,0,15.0,Mature (13-24m),STANDARD RISK,4.0,1.0,145.23,2,0,1,Female,3,1,2,6,Lost Customers
50290,1,0.0,New (0-3m),STANDARD RISK,4.0,1.0,132.02,4,1,3,Female,3,1,1,5,Lost Customers
50291,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,123.51,3,0,3,Female,5,1,1,7,At Risk
50292,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,117.02,2,1,1,Male,5,1,1,7,At Risk
50293,0,13.0,Mature (13-24m),STANDARD RISK,12.0,1.0,280.41,3,0,3,Female,1,1,5,7,At Risk
50294,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,128.86,2,0,1,Female,4,1,1,6,Lost Customers
50295,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,120.97,2,0,1,Male,3,1,1,5,Lost Customers
50296,0,2.0,New (0-3m),STANDARD RISK,3.0,1.0,219.35,3,0,1,Male,4,1,5,10,Potential Loyalists
50297,1,0.0,New (0-3m),STANDARD RISK,1.0,1.0,125.46,4,0,1,Female,5,1,1,7,At Risk
50298,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,125.64,2,0,2,Male,5,1,1,7,At Risk
50299,0,3.0,New (0-3m),STANDARD RISK,8.0,7.0,184.12,5,0,3,Female,2,5,4,11,Potential Loyalists
50300,0,30.0,Loyal (25m+),STANDARD RISK,0.0,2.0,241.18,2,0,3,Male,5,2,5,12,Potential Loyalists
50301,0,23.0,Mature (13-24m),STANDARD RISK,7.0,15.0,270.46,3,0,1,Male,2,5,5,12,Potential Loyalists
50302,0,3.0,New (0-3m),STANDARD RISK,7.0,6.0,125.64,2,0,1,Female,2,5,1,8,At Risk
50303,0,30.0,Loyal (25m+),LOW RISK,11.0,13.0,202.66,5,0,3,Female,1,5,4,10,Potential Loyalists
50304,0,20.0,Mature (13-24m),STANDARD RISK,4.0,1.0,150.7,2,0,1,Female,3,1,2,6,Lost Customers
50305,0,19.0,Mature (13-24m),STANDARD RISK,1.0,1.0,278.61,3,0,1,Male,5,1,5,11,Potential Loyalists
50306,0,8.0,Established (7-12m),STANDARD RISK,3.0,4.0,142.3,3,0,1,Male,4,4,2,10,Potential Loyalists
50307,0,27.0,Loyal (25m+),STANDARD RISK,0.0,1.0,137.8,3,0,1,Female,5,1,1,7,At Risk
50308,0,7.0,Established (7-12m),STANDARD RISK,7.0,5.0,127.68,3,0,1,Male,2,5,1,8,At Risk
50309,0,19.0,Mature (13-24m),STANDARD RISK,2.0,1.0,190.71,2,1,3,Female,4,1,4,9,At Risk
50310,0,4.0,Growing (4-6m),STANDARD RISK,8.0,1.0,206.48,4,0,1,Male,2,1,4,7,At Risk
50311,1,0.0,New (0-3m),STANDARD RISK,7.0,2.0,236.1,3,1,1,Male,2,2,5,9,At Risk
50312,1,0.0,New (0-3m),STANDARD RISK,3.0,1.0,134.08,2,0,1,Male,4,1,1,6,Lost Customers
50313,0,3.0,New (0-3m),STANDARD RISK,2.0,1.0,129.83,4,0,3,Male,4,1,1,6,Lost Customers
50314,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,176.32,3,1,1,Male,5,1,4,10,Potential Loyalists
50315,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,198.24,3,0,1,Male,5,1,4,10,Potential Loyalists
50316,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,199.5,5,1,2,Female,4,1,4,9,At Risk
50317,0,9.0,Established (7-12m),STANDARD RISK,0.0,2.0,120.93,3,0,1,Male,5,2,1,8,At Risk
50318,0,9.0,Established (7-12m),STANDARD RISK,7.0,9.0,199.8,2,0,3,Male,2,5,4,11,Potential Loyalists
50319,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,138.94,3,0,1,Male,4,1,1,6,Lost Customers
50320,0,21.0,Mature (13-24m),STANDARD RISK,7.0,6.0,140.51,2,0,3,Female,2,5,1,8,At Risk
50321,0,28.0,Loyal (25m+),LOW RISK,7.0,7.0,268.35,4,0,3,Female,2,5,5,12,Potential Loyalists
50322,0,14.0,Mature (13-24m),STANDARD RISK,10.0,1.0,162.3,2,0,3,Male,1,1,3,5,Lost Customers
50323,0,8.0,Established (7-12m),STANDARD RISK,9.0,6.0,147.17,3,0,3,Male,1,5,2,8,At Risk
50324,0,13.0,Mature (13-24m),STANDARD RISK,13.0,2.0,232.37,3,0,1,Female,1,2,5,8,At Risk
50325,0,12.0,Established (7-12m),STANDARD RISK,7.0,1.0,137.55,3,0,1,Female,2,1,1,4,Lost Customers
50326,0,4.0,Growing (4-6m),MEDIUM RISK,5.0,1.0,165.82,2,1,3,Male,2,1,3,6,Lost Customers
50327,0,15.0,Mature (13-24m),STANDARD RISK,8.0,5.0,174.06,5,1,1,Male,2,5,4,11,Potential Loyalists
50328,0,18.0,Mature (13-24m),LOW RISK,7.0,3.0,148.05,4,0,3,Male,2,4,2,8,At Risk
50329,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,127.41,3,1,2,Female,5,1,1,7,At Risk
50330,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,142.62,2,0,1,Male,4,1,2,7,At Risk
50331,0,6.0,Growing (4-6m),STANDARD RISK,5.0,1.0,261.84,3,0,1,Female,2,1,5,8,At Risk
50332,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,215.57,2,0,3,Male,4,1,5,10,Potential Loyalists
50333,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,118.78,4,1,3,Male,5,1,1,7,At Risk
50334,0,13.0,Mature (13-24m),LOW RISK,3.0,1.0,209.32,5,0,3,Male,4,1,5,10,Potential Loyalists
50335,0,14.0,Mature (13-24m),STANDARD RISK,7.0,1.0,168.11,3,1,1,Female,2,1,3,6,Lost Customers
50336,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,143.06,3,0,3,Male,5,1,2,8,At Risk
50337,0,8.0,Established (7-12m),STANDARD RISK,3.0,1.0,148.59,3,0,3,Female,4,1,2,7,At Risk
50338,0,7.0,Established (7-12m),STANDARD RISK,7.0,5.0,153.37,2,0,3,Male,2,5,2,9,At Risk
50339,1,0.0,New (0-3m),CRITICAL RISK,0.0,1.0,123.4,2,1,1,Male,5,1,1,7,At Risk
50340,0,10.0,Established (7-12m),STANDARD RISK,2.0,1.0,174.91,2,0,1,Female,4,1,4,9,At Risk
50341,0,19.0,Mature (13-24m),STANDARD RISK,2.0,1.0,205.27,3,0,1,Female,4,1,4,9,At Risk
50342,0,14.0,Mature (13-24m),LOW RISK,8.0,11.0,265.95,5,0,3,Female,2,5,5,12,Potential Loyalists
50343,0,10.0,Established (7-12m),STANDARD RISK,7.0,7.0,188.34,4,0,3,Male,2,5,4,11,Potential Loyalists
50344,0,25.0,Loyal (25m+),STANDARD RISK,9.0,6.0,155.77,5,1,1,Male,1,5,3,9,At Risk
50345,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,147.07,3,0,3,Male,4,1,2,7,At Risk
50346,0,0.0,New (0-3m),STANDARD RISK,1.0,2.0,124.0,2,0,3,Male,5,2,1,8,At Risk
50347,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,198.24,3,0,1,Female,5,1,4,10,Potential Loyalists
50348,0,10.0,Established (7-12m),STANDARD RISK,3.0,4.0,164.47,4,0,1,Female,4,4,3,11,Potential Loyalists
50349,0,22.0,Mature (13-24m),STANDARD RISK,9.0,1.0,295.02,3,1,1,Male,1,1,5,7,At Risk
50350,0,0.0,New (0-3m),CRITICAL RISK,4.0,1.0,127.25,2,1,1,Male,3,1,1,5,Lost Customers
50351,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,162.72,4,0,3,Male,3,1,3,7,At Risk
50352,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,121.27,4,0,1,Male,5,1,1,7,At Risk
50353,0,23.0,Mature (13-24m),LOW RISK,7.0,10.0,282.0,4,0,2,Male,2,5,5,12,Potential Loyalists
50354,0,9.0,Established (7-12m),STANDARD RISK,6.0,1.0,120.96,3,0,3,Male,2,1,1,4,Lost Customers
50355,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,128.86,3,1,1,Female,4,1,1,6,Lost Customers
50356,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.33,5,0,3,Male,5,1,1,7,At Risk
50357,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,136.22,2,1,1,Male,4,1,1,6,Lost Customers
50358,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,142.33,5,0,3,Male,4,1,2,7,At Risk
50359,0,8.0,Established (7-12m),STANDARD RISK,2.0,1.0,136.81,2,0,1,Male,4,1,1,6,Lost Customers
50360,0,4.0,Growing (4-6m),MEDIUM RISK,7.0,5.0,154.6,2,0,3,Male,2,5,3,10,Potential Loyalists
50361,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,121.87,3,0,1,Female,4,1,1,6,Lost Customers
50362,0,10.0,Established (7-12m),STANDARD RISK,0.0,1.0,196.02,3,1,3,Male,5,1,4,10,Potential Loyalists
50363,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,128.36,4,0,1,Female,5,1,1,7,At Risk
50364,0,15.0,Mature (13-24m),STANDARD RISK,2.0,2.0,140.89,2,0,1,Female,4,2,2,8,At Risk
50365,0,16.0,Mature (13-24m),STANDARD RISK,0.0,1.0,266.27,2,1,1,Male,5,1,5,11,Potential Loyalists
50366,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,126.19,5,0,1,Female,5,1,1,7,At Risk
50367,0,16.0,Mature (13-24m),STANDARD RISK,7.0,4.0,156.79,3,1,1,Male,2,4,3,9,At Risk
50368,0,21.0,Mature (13-24m),LOW RISK,2.0,2.0,254.02,5,0,1,Female,4,2,5,11,Potential Loyalists
50369,0,17.0,Mature (13-24m),STANDARD RISK,2.0,1.0,159.85,3,0,2,Female,4,1,3,8,At Risk
50370,0,7.0,Established (7-12m),STANDARD RISK,6.0,1.0,125.79,3,1,3,Female,2,1,1,4,Lost Customers
50371,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,130.41,5,0,3,Male,4,1,1,6,Lost Customers
50372,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,134.47,3,0,3,Male,4,1,1,6,Lost Customers
50373,0,17.0,Mature (13-24m),STANDARD RISK,1.0,1.0,295.13,2,1,1,Male,5,1,5,11,Potential Loyalists
50374,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,127.73,3,0,1,Male,4,2,1,7,At Risk
50375,0,6.0,Growing (4-6m),STANDARD RISK,2.0,1.0,171.04,3,0,3,Male,4,1,3,8,At Risk
50376,0,5.0,Growing (4-6m),MEDIUM RISK,5.0,1.0,163.22,2,1,1,Female,2,1,3,6,Lost Customers
50377,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.83,3,0,1,Female,5,1,1,7,At Risk
50378,0,26.0,Loyal (25m+),LOW RISK,10.0,8.0,183.81,5,0,3,Female,1,5,4,10,Potential Loyalists
50379,0,7.0,Established (7-12m),STANDARD RISK,8.0,8.0,126.91,2,0,1,Male,2,5,1,8,At Risk
50380,1,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,142.86,5,0,3,Female,5,1,2,8,At Risk
50381,0,0.0,New (0-3m),CRITICAL RISK,2.0,1.0,126.59,2,1,1,Female,4,1,1,6,Lost Customers
50382,0,10.0,Established (7-12m),STANDARD RISK,8.0,7.0,194.34,3,0,1,Male,2,5,4,11,Potential Loyalists
50383,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,155.61,3,0,3,Female,4,1,3,8,At Risk
50384,0,8.0,Established (7-12m),STANDARD RISK,8.0,11.0,166.46,2,0,1,Male,2,5,3,10,Potential Loyalists
50385,0,6.0,Growing (4-6m),MEDIUM RISK,7.0,4.0,177.25,2,0,1,Male,2,4,4,10,Potential Loyalists
50386,0,27.0,Loyal (25m+),LOW RISK,1.0,7.0,207.25,4,0,2,Male,5,5,4,14,Loyal Customers
50387,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,188.47,4,1,1,Male,4,1,4,9,At Risk
50388,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,120.45,2,0,1,Male,5,1,1,7,At Risk
50389,1,0.0,New (0-3m),STANDARD RISK,1.0,1.0,110.09,3,1,1,Male,5,1,1,7,At Risk
50390,1,0.0,New (0-3m),STANDARD RISK,7.0,9.0,133.48,5,1,1,Male,2,5,1,8,At Risk
50391,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,112.81,3,0,1,Male,5,1,1,7,At Risk
50392,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,128.19,5,0,1,Male,4,1,1,6,Lost Customers
50393,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,148.51,4,0,3,Male,4,1,2,7,At Risk
50394,0,11.0,Established (7-12m),STANDARD RISK,5.0,1.0,140.28,2,0,3,Female,2,1,1,4,Lost Customers
50395,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,127.2,2,0,1,Male,2,2,1,5,Lost Customers
50396,0,21.0,Mature (13-24m),LOW RISK,2.0,2.0,181.2,4,0,3,Male,4,2,4,10,Potential Loyalists
50397,0,0.0,New (0-3m),CRITICAL RISK,4.0,1.0,146.47,2,1,3,Female,3,1,2,6,Lost Customers
50398,0,10.0,Established (7-12m),STANDARD RISK,0.0,1.0,146.8,2,0,1,Male,5,1,2,8,At Risk
50399,0,23.0,Mature (13-24m),STANDARD RISK,8.0,3.0,132.21,3,1,1,Male,2,4,1,7,At Risk
50400,0,7.0,Established (7-12m),STANDARD RISK,7.0,7.0,186.21,4,0,1,Female,2,5,4,11,Potential Loyalists
50401,1,0.0,New (0-3m),STANDARD RISK,0.0,2.0,145.77,3,0,3,Female,5,2,2,9,At Risk
50402,0,12.0,Established (7-12m),STANDARD RISK,10.0,11.0,145.53,3,0,1,Female,1,5,2,8,At Risk
50403,0,5.0,Growing (4-6m),MEDIUM RISK,8.0,1.0,153.96,2,0,3,Male,2,1,3,6,Lost Customers
50404,1,13.0,Mature (13-24m),STANDARD RISK,3.0,1.0,167.96,3,1,3,Male,4,1,3,8,At Risk
50405,0,11.0,Established (7-12m),STANDARD RISK,8.0,1.0,176.25,2,0,1,Female,2,1,4,7,At Risk
50406,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,174.12,5,0,1,Female,2,1,4,7,At Risk
50407,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,7.0,211.59,2,0,1,Female,4,5,5,14,Loyal Customers
50408,0,20.0,Mature (13-24m),LOW RISK,7.0,1.0,149.6,5,0,3,Male,2,1,2,5,Lost Customers
50409,0,13.0,Mature (13-24m),STANDARD RISK,12.0,1.0,204.75,5,1,3,Male,1,1,4,6,Lost Customers
50410,0,26.0,Loyal (25m+),STANDARD RISK,3.0,2.0,248.14,3,0,1,Male,4,2,5,11,Potential Loyalists
50411,0,14.0,Mature (13-24m),STANDARD RISK,6.0,12.0,291.41,2,0,2,Male,2,5,5,12,Potential Loyalists
50412,0,30.0,Loyal (25m+),LOW RISK,2.0,2.0,154.05,5,0,3,Male,4,2,3,9,At Risk
50413,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,187.93,5,0,1,Male,2,1,4,7,At Risk
50414,0,14.0,Mature (13-24m),STANDARD RISK,10.0,2.0,291.89,3,0,2,Male,1,2,5,8,At Risk
50415,0,23.0,Mature (13-24m),LOW RISK,2.0,2.0,138.75,4,0,3,Male,4,2,1,7,At Risk
50416,1,9.0,Established (7-12m),STANDARD RISK,7.0,3.0,122.16,4,1,1,Female,2,4,1,7,At Risk
50417,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,217.13,5,0,1,Female,4,1,5,10,Potential Loyalists
50418,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,178.61,3,1,1,Female,5,1,4,10,Potential Loyalists
50419,0,17.0,Mature (13-24m),STANDARD RISK,4.0,1.0,137.08,3,0,1,Male,3,1,1,5,Lost Customers
50420,0,20.0,Mature (13-24m),STANDARD RISK,13.0,2.0,237.7,3,1,3,Female,1,2,5,8,At Risk
50421,0,3.0,New (0-3m),STANDARD RISK,7.0,7.0,153.04,2,0,3,Male,2,5,2,9,At Risk
50422,0,2.0,New (0-3m),STANDARD RISK,0.0,1.0,126.42,3,0,3,Male,5,1,1,7,At Risk
50423,1,5.0,Growing (4-6m),STANDARD RISK,2.0,2.0,127.59,3,1,1,Male,4,2,1,7,At Risk
50424,0,16.0,Mature (13-24m),STANDARD RISK,2.0,2.0,168.04,2,0,3,Male,4,2,3,9,At Risk
50425,0,7.0,Established (7-12m),STANDARD RISK,3.0,4.0,161.42,3,0,1,Female,4,4,3,11,Potential Loyalists
50426,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,125.0,5,0,1,Male,4,1,1,6,Lost Customers
50427,0,12.0,Established (7-12m),STANDARD RISK,6.0,3.0,163.89,4,0,2,Female,2,4,3,9,At Risk
50428,0,29.0,Loyal (25m+),STANDARD RISK,3.0,1.0,211.03,2,0,1,Male,4,1,5,10,Potential Loyalists
50429,0,13.0,Mature (13-24m),STANDARD RISK,3.0,2.0,123.42,2,1,1,Female,4,2,1,7,At Risk
50430,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,168.11,5,0,1,Female,2,1,3,6,Lost Customers
50431,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,122.97,4,0,3,Male,4,2,1,7,At Risk
50432,0,26.0,Loyal (25m+),STANDARD RISK,2.0,2.0,124.5,2,0,1,Male,4,2,1,7,At Risk
50433,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,150.93,5,0,1,Female,5,1,2,8,At Risk
50434,0,5.0,Growing (4-6m),MEDIUM RISK,7.0,4.0,153.09,2,0,1,Male,2,4,2,8,At Risk
50435,0,11.0,Established (7-12m),STANDARD RISK,1.0,1.0,130.57,3,1,1,Male,5,1,1,7,At Risk
50436,0,7.0,Established (7-12m),STANDARD RISK,0.0,1.0,151.21,5,0,1,Female,5,1,2,8,At Risk
50437,0,25.0,Loyal (25m+),LOW RISK,16.0,1.0,268.56,5,0,3,Male,1,1,5,7,At Risk
50438,1,0.0,New (0-3m),CRITICAL RISK,8.0,7.0,126.86,2,1,1,Male,2,5,1,8,At Risk
50439,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,161.8,2,0,3,Female,3,1,3,7,At Risk
50440,0,18.0,Mature (13-24m),STANDARD RISK,1.0,3.0,166.32,3,0,3,Male,5,4,3,12,Potential Loyalists
50441,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,135.05,3,0,1,Male,4,1,1,6,Lost Customers
50442,1,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,163.97,3,1,3,Female,4,1,3,8,At Risk
50443,0,7.0,Established (7-12m),STANDARD RISK,4.0,1.0,162.74,2,0,3,Male,3,1,3,7,At Risk
50444,1,18.0,Mature (13-24m),STANDARD RISK,4.0,1.0,298.59,5,1,1,Male,3,1,5,9,At Risk
50445,0,9.0,Established (7-12m),STANDARD RISK,9.0,1.0,175.87,5,0,3,Male,1,1,4,6,Lost Customers
50446,0,25.0,Loyal (25m+),STANDARD RISK,2.0,1.0,142.58,2,0,1,Male,4,1,2,7,At Risk
50447,0,0.0,New (0-3m),STANDARD RISK,0.0,2.0,143.64,2,0,1,Female,5,2,2,9,At Risk
50448,0,2.0,New (0-3m),STANDARD RISK,1.0,1.0,143.35,3,0,1,Female,5,1,2,8,At Risk
50449,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,153.26,5,0,3,Male,4,1,2,7,At Risk
50450,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,132.8,2,0,1,Female,4,1,1,6,Lost Customers
