CustomerID,Churn,Tenure,TenureCohort,RiskLevel,DaySinceLastOrder,OrderCount,CashbackAmount,SatisfactionScore,Complain,CityTier,Gender
50295,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,120.97,2,0,1,Male
50296,0,2.0,New (0-3m),STANDARD RISK,3.0,1.0,219.35,3,0,1,Male
50297,1,0.0,New (0-3m),STANDARD RISK,1.0,1.0,125.46,4,0,1,Female
50298,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,125.64,2,0,2,Male
50299,0,3.0,New (0-3m),STANDARD RISK,8.0,7.0,184.12,5,0,3,Female
50300,0,30.0,Loyal (25m+),STANDARD RISK,0.0,2.0,241.18,2,0,3,Male
50301,0,23.0,Mature (13-24m),STANDARD RISK,7.0,15.0,270.46,3,0,1,Male
50302,0,3.0,New (0-3m),STANDARD RISK,7.0,6.0,125.64,2,0,1,Female
50303,0,30.0,Loyal (25m+),LOW RISK,11.0,13.0,202.66,5,0,3,Female
50304,0,20.0,Mature (13-24m),STANDARD RISK,4.0,1.0,150.7,2,0,1,Female
50305,0,19.0,Mature (13-24m),STANDARD RISK,1.0,1.0,278.61,3,0,1,Male
50306,0,8.0,Established (7-12m),STANDARD RISK,3.0,4.0,142.3,3,0,1,Male
50307,0,27.0,Loyal (25m+),STANDARD RISK,0.0,1.0,137.8,3,0,1,Female
50308,0,7.0,Established (7-12m),STANDARD RISK,7.0,5.0,127.68,3,0,1,Male
50309,0,19.0,Mature (13-24m),STANDARD RISK,2.0,1.0,190.71,2,1,3,Female
50310,0,4.0,Growing (4-6m),STANDARD RISK,8.0,1.0,206.48,4,0,1,Male
50311,1,0.0,New (0-3m),STANDARD RISK,7.0,2.0,236.1,3,1,1,Male
50312,1,0.0,New (0-3m),STANDARD RISK,3.0,1.0,134.08,2,0,1,Male
50313,0,3.0,New (0-3m),STANDARD RISK,2.0,1.0,129.83,4,0,3,Male
50314,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,176.32,3,1,1,Male
50315,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,198.24,3,0,1,Male
50316,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,199.5,5,1,2,Female
50317,0,9.0,Established (7-12m),STANDARD RISK,0.0,2.0,120.93,3,0,1,Male
50318,0,9.0,Established (7-12m),STANDARD RISK,7.0,9.0,199.8,2,0,3,Male
50319,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,138.94,3,0,1,Male
50320,0,21.0,Mature (13-24m),STANDARD RISK,7.0,6.0,140.51,2,0,3,Female
50321,0,28.0,Loyal (25m+),LOW RISK,7.0,7.0,268.35,4,0,3,Female
50322,0,14.0,Mature (13-24m),STANDARD RISK,10.0,1.0,162.3,2,0,3,Male
50323,0,8.0,Established (7-12m),STANDARD RISK,9.0,6.0,147.17,3,0,3,Male
50324,0,13.0,Mature (13-24m),STANDARD RISK,13.0,2.0,232.37,3,0,1,Female
50325,0,12.0,Established (7-12m),STANDARD RISK,7.0,1.0,137.55,3,0,1,Female
50326,0,4.0,Growing (4-6m),MEDIUM RISK,5.0,1.0,165.82,2,1,3,Male
50327,0,15.0,Mature (13-24m),STANDARD RISK,8.0,5.0,174.06,5,1,1,Male
50328,0,18.0,Mature (13-24m),LOW RISK,7.0,3.0,148.05,4,0,3,Male
50329,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,127.41,3,1,2,Female
50330,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,142.62,2,0,1,Male
50331,0,6.0,Growing (4-6m),STANDARD RISK,5.0,1.0,261.84,3,0,1,Female
50332,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,215.57,2,0,3,Male
50333,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,118.78,4,1,3,Male
50334,0,13.0,Mature (13-24m),LOW RISK,3.0,1.0,209.32,5,0,3,Male
50335,0,14.0,Mature (13-24m),STANDARD RISK,7.0,1.0,168.11,3,1,1,Female
50336,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,143.06,3,0,3,Male
50337,0,8.0,Established (7-12m),STANDARD RISK,3.0,1.0,148.59,3,0,3,Female
50338,0,7.0,Established (7-12m),STANDARD RISK,7.0,5.0,153.37,2,0,3,Male
50339,1,0.0,New (0-3m),CRITICAL RISK,0.0,1.0,123.4,2,1,1,Male
50340,0,10.0,Established (7-12m),STANDARD RISK,2.0,1.0,174.91,2,0,1,Female
50341,0,19.0,Mature (13-24m),STANDARD RISK,2.0,1.0,205.27,3,0,1,Female
50342,0,14.0,Mature (13-24m),LOW RISK,8.0,11.0,265.95,5,0,3,Female
50343,0,10.0,Established (7-12m),STANDARD RISK,7.0,7.0,188.34,4,0,3,Male
50344,0,25.0,Loyal (25m+),STANDARD RISK,9.0,6.0,155.77,5,1,1,Male
50345,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,147.07,3,0,3,Male
50346,0,0.0,New (0-3m),STANDARD RISK,1.0,2.0,124.0,2,0,3,Male
50347,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,198.24,3,0,1,Female
50348,0,10.0,Established (7-12m),STANDARD RISK,3.0,4.0,164.47,4,0,1,Female
50349,0,22.0,Mature (13-24m),STANDARD RISK,9.0,1.0,295.02,3,1,1,Male
50350,0,0.0,New (0-3m),CRITICAL RISK,4.0,1.0,127.25,2,1,1,Male
50351,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,162.72,4,0,3,Male
50352,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,121.27,4,0,1,Male
50353,0,23.0,Mature (13-24m),LOW RISK,7.0,10.0,282.0,4,0,2,Male
50354,0,9.0,Established (7-12m),STANDARD RISK,6.0,1.0,120.96,3,0,3,Male
50355,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,128.86,3,1,1,Female
50356,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.33,5,0,3,Male
50357,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,136.22,2,1,1,Male
50358,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,142.33,5,0,3,Male
50359,0,8.0,Established (7-12m),STANDARD RISK,2.0,1.0,136.81,2,0,1,Male
50360,0,4.0,Growing (4-6m),MEDIUM RISK,7.0,5.0,154.6,2,0,3,Male
50361,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,121.87,3,0,1,Female
50362,0,10.0,Established (7-12m),STANDARD RISK,0.0,1.0,196.02,3,1,3,Male
50363,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,128.36,4,0,1,Female
50364,0,15.0,Mature (13-24m),STANDARD RISK,2.0,2.0,140.89,2,0,1,Female
50365,0,16.0,Mature (13-24m),STANDARD RISK,0.0,1.0,266.27,2,1,1,Male
50366,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,126.19,5,0,1,Female
50367,0,16.0,Mature (13-24m),STANDARD RISK,7.0,4.0,156.79,3,1,1,Male
50368,0,21.0,Mature (13-24m),LOW RISK,2.0,2.0,254.02,5,0,1,Female
50369,0,17.0,Mature (13-24m),STANDARD RISK,2.0,1.0,159.85,3,0,2,Female
50370,0,7.0,Established (7-12m),STANDARD RISK,6.0,1.0,125.79,3,1,3,Female
50371,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,130.41,5,0,3,Male
50372,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,134.47,3,0,3,Male
50373,0,17.0,Mature (13-24m),STANDARD RISK,1.0,1.0,295.13,2,1,1,Male
50374,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,127.73,3,0,1,Male
50375,0,6.0,Growing (4-6m),STANDARD RISK,2.0,1.0,171.04,3,0,3,Male
50376,0,5.0,Growing (4-6m),MEDIUM RISK,5.0,1.0,163.22,2,1,1,Female
50377,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.83,3,0,1,Female
50378,0,26.0,Loyal (25m+),LOW RISK,10.0,8.0,183.81,5,0,3,Female
50379,0,7.0,Established (7-12m),STANDARD RISK,8.0,8.0,126.91,2,0,1,Male
50380,1,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,142.86,5,0,3,Female
50381,0,0.0,New (0-3m),CRITICAL RISK,2.0,1.0,126.59,2,1,1,Female
50382,0,10.0,Established (7-12m),STANDARD RISK,8.0,7.0,194.34,3,0,1,Male
50383,0,2.0,New (0-3m),STANDARD RISK,2.0,1.0,155.61,3,0,3,Female
50384,0,8.0,Established (7-12m),STANDARD RISK,8.0,11.0,166.46,2,0,1,Male
50385,0,6.0,Growing (4-6m),MEDIUM RISK,7.0,4.0,177.25,2,0,1,Male
50386,0,27.0,Loyal (25m+),LOW RISK,1.0,7.0,207.25,4,0,2,Male
50387,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,188.47,4,1,1,Male
50388,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,120.45,2,0,1,Male
50389,1,0.0,New (0-3m),STANDARD RISK,1.0,1.0,110.09,3,1,1,Male
50390,1,0.0,New (0-3m),STANDARD RISK,7.0,9.0,133.48,5,1,1,Male
50391,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,112.81,3,0,1,Male
50392,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,128.19,5,0,1,Male
50393,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,148.51,4,0,3,Male
50394,0,11.0,Established (7-12m),STANDARD RISK,5.0,1.0,140.28,2,0,3,Female
50395,0,2.0,New (0-3m),STANDARD RISK,8.0,2.0,127.2,2,0,1,Male
50396,0,21.0,Mature (13-24m),LOW RISK,2.0,2.0,181.2,4,0,3,Male
50397,0,0.0,New (0-3m),CRITICAL RISK,4.0,1.0,146.47,2,1,3,Female
50398,0,10.0,Established (7-12m),STANDARD RISK,0.0,1.0,146.8,2,0,1,Male
50399,0,23.0,Mature (13-24m),STANDARD RISK,8.0,3.0,132.21,3,1,1,Male
50400,0,7.0,Established (7-12m),STANDARD RISK,7.0,7.0,186.21,4,0,1,Female
50401,1,0.0,New (0-3m),STANDARD RISK,0.0,2.0,145.77,3,0,3,Female
50402,0,12.0,Established (7-12m),STANDARD RISK,10.0,11.0,145.53,3,0,1,Female
50403,0,5.0,Growing (4-6m),MEDIUM RISK,8.0,1.0,153.96,2,0,3,Male
50404,1,13.0,Mature (13-24m),STANDARD RISK,3.0,1.0,167.96,3,1,3,Male
50405,0,11.0,Established (7-12m),STANDARD RISK,8.0,1.0,176.25,2,0,1,Female
50406,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,174.12,5,0,1,Female
50407,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,7.0,211.59,2,0,1,Female
50408,0,20.0,Mature (13-24m),LOW RISK,7.0,1.0,149.6,5,0,3,Male
50409,0,13.0,Mature (13-24m),STANDARD RISK,12.0,1.0,204.75,5,1,3,Male
50410,0,26.0,Loyal (25m+),STANDARD RISK,3.0,2.0,248.14,3,0,1,Male
50411,0,14.0,Mature (13-24m),STANDARD RISK,6.0,12.0,291.41,2,0,2,Male
50412,0,30.0,Loyal (25m+),LOW RISK,2.0,2.0,154.05,5,0,3,Male
50413,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,187.93,5,0,1,Male
50414,0,14.0,Mature (13-24m),STANDARD RISK,10.0,2.0,291.89,3,0,2,Male
50415,0,23.0,Mature (13-24m),LOW RISK,2.0,2.0,138.75,4,0,3,Male
50416,1,9.0,Established (7-12m),STANDARD RISK,7.0,3.0,122.16,4,1,1,Female
50417,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,217.13,5,0,1,Female
50418,0,11.0,Established (7-12m),STANDARD RISK,0.0,1.0,178.61,3,1,1,Female
50419,0,17.0,Mature (13-24m),STANDARD RISK,4.0,1.0,137.08,3,0,1,Male
50420,0,20.0,Mature (13-24m),STANDARD RISK,13.0,2.0,237.7,3,1,3,Female
50421,0,3.0,New (0-3m),STANDARD RISK,7.0,7.0,153.04,2,0,3,Male
50422,0,2.0,New (0-3m),STANDARD RISK,0.0,1.0,126.42,3,0,3,Male
50423,1,5.0,Growing (4-6m),STANDARD RISK,2.0,2.0,127.59,3,1,1,Male
50424,0,16.0,Mature (13-24m),STANDARD RISK,2.0,2.0,168.04,2,0,3,Male
50425,0,7.0,Established (7-12m),STANDARD RISK,3.0,4.0,161.42,3,0,1,Female
50426,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,125.0,5,0,1,Male
50427,0,12.0,Established (7-12m),STANDARD RISK,6.0,3.0,163.89,4,0,2,Female
50428,0,29.0,Loyal (25m+),STANDARD RISK,3.0,1.0,211.03,2,0,1,Male
50429,0,13.0,Mature (13-24m),STANDARD RISK,3.0,2.0,123.42,2,1,1,Female
50430,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,168.11,5,0,1,Female
50431,0,9.0,Established (7-12m),STANDARD RISK,2.0,2.0,122.97,4,0,3,Male
50432,0,26.0,Loyal (25m+),STANDARD RISK,2.0,2.0,124.5,2,0,1,Male
50433,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,150.93,5,0,1,Female
50434,0,5.0,Growing (4-6m),MEDIUM RISK,7.0,4.0,153.09,2,0,1,Male
50435,0,11.0,Established (7-12m),STANDARD RISK,1.0,1.0,130.57,3,1,1,Male
50436,0,7.0,Established (7-12m),STANDARD RISK,0.0,1.0,151.21,5,0,1,Female
50437,0,25.0,Loyal (25m+),LOW RISK,16.0,1.0,268.56,5,0,3,Male
50438,1,0.0,New (0-3m),CRITICAL RISK,8.0,7.0,126.86,2,1,1,Male
50439,0,0.0,New (0-3m),STANDARD RISK,4.0,1.0,161.8,2,0,3,Female
50440,0,18.0,Mature (13-24m),STANDARD RISK,1.0,3.0,166.32,3,0,3,Male
50441,0,0.0,New (0-3m),STANDARD RISK,2.0,1.0,135.05,3,0,1,Male
50442,1,10.0,Established (7-12m),STANDARD RISK,3.0,1.0,163.97,3,1,3,Female
50443,0,7.0,Established (7-12m),STANDARD RISK,4.0,1.0,162.74,2,0,3,Male
50444,1,18.0,Mature (13-24m),STANDARD RISK,4.0,1.0,298.59,5,1,1,Male
50445,0,9.0,Established (7-12m),STANDARD RISK,9.0,1.0,175.87,5,0,3,Male
50446,0,25.0,Loyal (25m+),STANDARD RISK,2.0,1.0,142.58,2,0,1,Male
50447,0,0.0,New (0-3m),STANDARD RISK,0.0,2.0,143.64,2,0,1,Female
50448,0,2.0,New (0-3m),STANDARD RISK,1.0,1.0,143.35,3,0,1,Female
50449,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,153.26,5,0,3,Male
50450,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,132.8,2,0,1,Female
50451,0,27.0,Loyal (25m+),STANDARD RISK,4.0,1.0,154.85,5,1,1,Female
50452,0,2.0,New (0-3m),STANDARD RISK,1.0,1.0,143.42,2,0,3,Male
50453,0,10.0,Established (7-12m),STANDARD RISK,3.0,4.0,127.82,5,1,1,Female
50454,0,11.0,Established (7-12m),STANDARD RISK,12.0,4.0,159.8,5,1,1,Female
50455,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,143.81,5,0,1,Female
50456,0,8.0,Established (7-12m),STANDARD RISK,2.0,1.0,125.72,2,0,3,Female
50457,0,3.0,New (0-3m),STANDARD RISK,2.0,1.0,138.33,3,0,1,Male
50458,0,13.0,Mature (13-24m),LOW RISK,7.0,3.0,142.44,4,0,1,Female
50459,0,7.0,Established (7-12m),STANDARD RISK,2.0,1.0,165.0,5,0,3,Female
50460,0,15.0,Mature (13-24m),STANDARD RISK,9.0,14.0,284.3,2,0,1,Male
50461,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,116.01,5,1,1,Male
50462,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,126.94,4,0,1,Male
50463,0,25.0,Loyal (25m+),STANDARD RISK,4.0,1.0,131.49,3,0,1,Female
50464,0,23.0,Mature (13-24m),STANDARD RISK,3.0,1.0,276.39,3,0,1,Male
50465,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,123.19,5,1,1,Female
50466,0,6.0,Growing (4-6m),STANDARD RISK,3.0,3.0,216.91000000000005,3,0,1,Male
50467,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,153.24,5,0,3,Female
50468,0,20.0,Mature (13-24m),STANDARD RISK,0.0,3.0,267.52,2,1,1,Female
50469,0,9.0,Established (7-12m),STANDARD RISK,5.0,1.0,152.28,4,0,1,Female
50470,0,2.0,New (0-3m),STANDARD RISK,7.0,1.0,127.0,3,0,1,Male
50471,1,20.0,Mature (13-24m),STANDARD RISK,8.0,13.0,292.46,4,1,1,Male
50472,0,8.0,Established (7-12m),STANDARD RISK,2.0,2.0,125.06,3,0,1,Female
50473,0,15.0,Mature (13-24m),STANDARD RISK,2.0,1.0,160.62,2,1,1,Female
50474,1,0.0,New (0-3m),STANDARD RISK,1.0,2.0,143.82,3,0,1,Male
50475,0,9.0,Established (7-12m),STANDARD RISK,4.0,1.0,121.43,4,0,2,Male
50476,0,5.0,Growing (4-6m),STANDARD RISK,8.0,6.0,161.62,3,0,1,Female
50477,0,13.0,Mature (13-24m),STANDARD RISK,0.0,1.0,150.94,3,0,1,Male
50478,0,3.0,New (0-3m),CRITICAL RISK,0.0,1.0,168.77,2,1,1,Female
50479,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,122.74,3,0,1,Female
50480,0,15.0,Mature (13-24m),LOW RISK,8.0,7.0,144.34,4,0,1,Male
50481,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,162.88,5,0,1,Male
50482,0,7.0,Established (7-12m),STANDARD RISK,3.0,1.0,125.53,2,0,1,Female
50483,1,12.0,Established (7-12m),STANDARD RISK,7.0,7.0,176.54,2,0,3,Female
50484,1,18.0,Mature (13-24m),STANDARD RISK,3.0,7.0,151.6,2,0,3,Male
50485,0,16.0,Mature (13-24m),LOW RISK,0.0,1.0,271.59,5,0,1,Male
50486,0,0.0,New (0-3m),CRITICAL RISK,3.0,1.0,228.08,2,1,1,Male
50487,0,8.0,Established (7-12m),STANDARD RISK,6.0,1.0,202.21,3,0,1,Male
50488,0,1.0,New (0-3m),STANDARD RISK,5.0,7.0,147.79,4,1,3,Female
50489,0,7.0,Established (7-12m),STANDARD RISK,2.0,1.0,137.37,2,0,2,Male
50490,1,0.0,New (0-3m),STANDARD RISK,7.0,1.0,123.66,3,1,1,Female
50491,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,117.06,2,0,1,Male
50492,0,24.0,Mature (13-24m),STANDARD RISK,17.0,4.0,263.07,3,0,3,Female
50493,0,17.0,Mature (13-24m),LOW RISK,3.0,2.0,159.33,4,0,1,Male
50494,0,0.0,New (0-3m),STANDARD RISK,1.0,1.0,134.24,5,0,1,Male
50495,0,6.0,Growing (4-6m),STANDARD RISK,8.0,1.0,140.37,5,0,3,Male
50496,0,8.0,Established (7-12m),STANDARD RISK,1.0,1.0,125.59,5,0,1,Female
50497,0,9.0,Established (7-12m),STANDARD RISK,11.0,4.0,162.01,2,1,3,Male
50498,0,5.0,Growing (4-6m),MEDIUM RISK,3.0,1.0,144.03,2,0,3,Male
50499,0,3.0,New (0-3m),STANDARD RISK,3.0,1.0,137.61,2,0,1,Male
50500,0,26.0,Loyal (25m+),STANDARD RISK,3.0,1.0,209.34,2,1,3,Female
50501,0,18.0,Mature (13-24m),STANDARD RISK,2.0,1.0,207.61,5,1,3,Male
50502,0,5.0,Growing (4-6m),STANDARD RISK,3.0,1.0,151.75,3,0,1,Female
50503,0,25.0,Loyal (25m+),STANDARD RISK,0.0,2.0,238.26,2,0,1,Female
50504,0,10.0,Established (7-12m),STANDARD RISK,0.0,1.0,163.34,3,0,3,Male
50505,0,1.0,New (0-3m),STANDARD RISK,4.0,1.0,149.36,2,0,2,Male
50506,0,0.0,New (0-3m),STANDARD RISK,2.0,2.0,147.75,2,0,1,Male
50507,0,17.0,Mature (13-24m),STANDARD RISK,2.0,1.0,128.18,2,1,1,Male
50508,0,15.0,Mature (13-24m),STANDARD RISK,2.0,2.0,125.15,2,1,1,Male
50509,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,123.42,5,0,2,Male
50510,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,141.94,5,1,3,Male
50511,0,8.0,Established (7-12m),STANDARD RISK,15.0,5.0,206.85,3,1,1,Female
50512,1,9.0,Established (7-12m),STANDARD RISK,8.0,7.0,120.22,4,1,1,Female
50513,0,5.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,123.14,2,0,1,Male
50514,0,0.0,New (0-3m),STANDARD RISK,3.0,1.0,142.56,5,0,3,Male
50515,0,22.0,Mature (13-24m),LOW RISK,2.0,1.0,135.8,5,0,1,Female
50516,0,0.0,New (0-3m),STANDARD RISK,4.0,3.0,131.62,2,0,1,Male
50517,0,5.0,Growing (4-6m),STANDARD RISK,3.0,5.0,165.24,4,0,3,Male
50518,0,11.0,Established (7-12m),STANDARD RISK,2.0,1.0,128.99,4,0,3,Male
50519,0,15.0,Mature (13-24m),STANDARD RISK,3.0,1.0,152.31,2,1,1,Female
50520,0,4.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,123.56,2,1,1,Male
50521,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,128.0,3,1,3,Female
50522,0,26.0,Loyal (25m+),STANDARD RISK,3.0,2.0,218.36,2,0,3,Male
50523,0,8.0,Established (7-12m),STANDARD RISK,8.0,4.0,209.03,4,0,1,Male
50524,0,10.0,Established (7-12m),STANDARD RISK,0.0,1.0,129.73,2,0,3,Female
50525,0,26.0,Loyal (25m+),STANDARD RISK,8.0,2.0,242.75,2,0,1,Female
50526,0,16.0,Mature (13-24m),STANDARD RISK,2.0,2.0,155.62,2,0,1,Female
50527,0,20.0,Mature (13-24m),STANDARD RISK,7.0,7.0,145.37,2,1,3,Female
50528,0,10.0,Established (7-12m),STANDARD RISK,9.0,1.0,176.42,4,1,3,Male
50529,0,23.0,Mature (13-24m),LOW RISK,7.0,14.0,279.24,5,0,1,Male
50530,0,12.0,Established (7-12m),STANDARD RISK,4.0,1.0,152.04,2,0,2,Female
50531,0,9.0,Established (7-12m),STANDARD RISK,3.0,1.0,122.77,4,1,2,Male
50532,1,0.0,New (0-3m),CRITICAL RISK,1.0,1.0,127.95,2,1,1,Male
50533,0,2.0,New (0-3m),STANDARD RISK,3.0,1.0,125.32,2,0,1,Female
50534,0,17.0,Mature (13-24m),STANDARD RISK,1.0,7.0,125.59,5,1,1,Male
50535,0,1.0,New (0-3m),STANDARD RISK,2.0,1.0,149.08,2,0,3,Male
50536,1,20.0,Mature (13-24m),STANDARD RISK,0.0,1.0,123.8,2,1,1,Male
50537,0,16.0,Mature (13-24m),LOW RISK,0.0,1.0,147.65,4,0,1,Female
50538,1,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,120.44,3,0,3,Female
50539,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,126.93,2,0,1,Female
50540,0,9.0,Established (7-12m),STANDARD RISK,11.0,4.0,165.86,2,1,1,Male
50541,0,20.0,Mature (13-24m),STANDARD RISK,2.0,1.0,132.94,2,1,3,Female
50542,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,141.71,3,1,1,Female
50543,1,4.0,Growing (4-6m),MEDIUM RISK,0.0,1.0,127.78,2,1,1,Female
50544,0,1.0,New (0-3m),STANDARD RISK,2.0,2.0,123.77,3,0,1,Female
50545,1,2.0,New (0-3m),STANDARD RISK,2.0,2.0,124.04,5,1,1,Male
50546,0,0.0,New (0-3m),STANDARD RISK,0.0,1.0,123.18,3,0,1,Female
50547,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,120.08,4,0,1,Male
50548,0,15.0,Mature (13-24m),STANDARD RISK,3.0,1.0,162.44,3,0,3,Female
50549,0,6.0,Growing (4-6m),STANDARD RISK,2.0,1.0,127.99,5,1,1,Male
50550,0,30.0,Loyal (25m+),STANDARD RISK,4.0,1.0,205.52,4,1,1,Female
50551,0,4.0,Growing (4-6m),STANDARD RISK,2.0,5.0,123.29,3,0,3,Male
50552,0,8.0,Established (7-12m),STANDARD RISK,7.0,1.0,140.14,2,1,1,Female
50553,0,22.0,Mature (13-24m),LOW RISK,7.0,1.0,174.03,4,0,1,Female
50554,0,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,122.59,3,0,1,Male
50555,0,4.0,Growing (4-6m),STANDARD RISK,0.0,1.0,169.32,3,0,3,Female
50556,0,9.0,Established (7-12m),STANDARD RISK,1.0,1.0,146.78,2,0,1,Male
50557,0,11.0,Established (7-12m),STANDARD RISK,11.0,2.0,235.82,5,0,1,Female
50558,0,5.0,Growing (4-6m),STANDARD RISK,2.0,1.0,123.32,4,0,1,Female
50559,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,124.13,4,1,3,Male
50560,0,13.0,Mature (13-24m),LOW RISK,0.0,1.0,197.05,4,0,3,Male
50561,0,0.0,New (0-3m),STANDARD RISK,7.0,1.0,142.94,5,0,3,Male
50562,0,14.0,Mature (13-24m),STANDARD RISK,17.0,2.0,147.21,5,1,1,Male
50563,0,9.0,Established (7-12m),STANDARD RISK,9.0,3.0,125.19,3,0,1,Male
50564,1,9.0,Established (7-12m),STANDARD RISK,0.0,1.0,121.21,4,1,3,Male
50565,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,129.73,5,0,1,Male
50566,0,4.0,Growing (4-6m),MEDIUM RISK,5.0,8.0,158.55,2,1,1,Female
50567,0,13.0,Mature (13-24m),STANDARD RISK,0.0,1.0,136.17,4,1,1,Male
50568,0,5.0,Growing (4-6m),STANDARD RISK,3.0,6.0,167.25,5,0,1,Female
50569,1,0.0,New (0-3m),CRITICAL RISK,7.0,3.0,203.25,2,1,3,Male
50570,0,6.0,Growing (4-6m),MEDIUM RISK,4.0,1.0,169.49,2,0,1,Female
50571,1,0.0,New (0-3m),STANDARD RISK,7.0,11.0,206.09,3,0,3,Male
50572,0,18.0,Mature (13-24m),LOW RISK,8.0,1.0,144.47,4,0,1,Male
50573,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,121.57,2,0,3,Female
50574,0,8.0,Established (7-12m),STANDARD RISK,0.0,1.0,146.01,3,0,3,Female
50575,0,25.0,Loyal (25m+),STANDARD RISK,8.0,7.0,270.99,2,0,1,Male
50576,1,20.0,Mature (13-24m),STANDARD RISK,0.0,1.0,124.79,3,0,1,Male
50577,0,26.0,Loyal (25m+),STANDARD RISK,2.0,2.0,248.52,3,0,3,Male
50578,0,3.0,New (0-3m),STANDARD RISK,7.0,7.0,172.64,3,0,3,Male
50579,0,11.0,Established (7-12m),STANDARD RISK,3.0,1.0,156.66,2,1,3,Female
50580,0,8.0,Established (7-12m),STANDARD RISK,8.0,1.0,178.23,2,0,3,Male
50581,0,12.0,Established (7-12m),STANDARD RISK,7.0,1.0,178.8,3,0,3,Male
50582,1,3.0,New (0-3m),STANDARD RISK,0.0,2.0,231.94,4,1,3,Female
50583,0,20.0,Mature (13-24m),STANDARD RISK,7.0,2.0,150.67,3,1,1,Male
50584,0,9.0,Established (7-12m),STANDARD RISK,7.0,1.0,150.79,2,0,3,Male
50585,1,0.0,New (0-3m),STANDARD RISK,2.0,1.0,123.21,5,1,1,Male
50586,0,6.0,Growing (4-6m),STANDARD RISK,0.0,6.0,274.44,3,0,3,Male
50587,1,0.0,New (0-3m),STANDARD RISK,0.0,1.0,124.04,5,1,1,Female
50588,0,6.0,Growing (4-6m),MEDIUM RISK,2.0,1.0,134.52,2,0,1,Female
50589,0,9.0,Established (7-12m),STANDARD RISK,2.0,1.0,122.7,2,0,1,Female
